ONA_1:input 1/mode 1/transmission: Abs(TE transmission) vs wavelength

wavelength(nm), Abs(TE transmission)
1559.56, 0.222537
1559.56, 0.222496
1559.56, 0.222454
1559.56, 0.222413
1559.56, 0.222372
1559.56, 0.22233
1559.56, 0.222289
1559.56, 0.222247
1559.56, 0.222206
1559.56, 0.222165
1559.56, 0.222124
1559.56, 0.222082
1559.55, 0.222041
1559.55, 0.222
1559.55, 0.221959
1559.55, 0.221918
1559.55, 0.221876
1559.55, 0.221835
1559.55, 0.221794
1559.55, 0.221753
1559.55, 0.221712
1559.55, 0.221671
1559.55, 0.22163
1559.55, 0.221589
1559.55, 0.221548
1559.55, 0.221507
1559.55, 0.221466
1559.55, 0.221425
1559.55, 0.221384
1559.55, 0.221343
1559.55, 0.221303
1559.55, 0.221262
1559.55, 0.221221
1559.55, 0.22118
1559.55, 0.221139
1559.55, 0.221099
1559.55, 0.221058
1559.54, 0.221017
1559.54, 0.220977
1559.54, 0.220936
1559.54, 0.220895
1559.54, 0.220855
1559.54, 0.220814
1559.54, 0.220774
1559.54, 0.220733
1559.54, 0.220692
1559.54, 0.220652
1559.54, 0.220611
1559.54, 0.220571
1559.54, 0.220531
1559.54, 0.22049
1559.54, 0.22045
1559.54, 0.220409
1559.54, 0.220369
1559.54, 0.220329
1559.54, 0.220288
1559.54, 0.220248
1559.54, 0.220208
1559.54, 0.220167
1559.54, 0.220127
1559.54, 0.220087
1559.54, 0.220047
1559.53, 0.220007
1559.53, 0.219966
1559.53, 0.219926
1559.53, 0.219886
1559.53, 0.219846
1559.53, 0.219806
1559.53, 0.219766
1559.53, 0.219726
1559.53, 0.219686
1559.53, 0.219646
1559.53, 0.219606
1559.53, 0.219566
1559.53, 0.219526
1559.53, 0.219486
1559.53, 0.219446
1559.53, 0.219407
1559.53, 0.219367
1559.53, 0.219327
1559.53, 0.219287
1559.53, 0.219247
1559.53, 0.219208
1559.53, 0.219168
1559.53, 0.219128
1559.53, 0.219088
1559.52, 0.219049
1559.52, 0.219009
1559.52, 0.218969
1559.52, 0.21893
1559.52, 0.21889
1559.52, 0.218851
1559.52, 0.218811
1559.52, 0.218772
1559.52, 0.218732
1559.52, 0.218693
1559.52, 0.218653
1559.52, 0.218614
1559.52, 0.218574
1559.52, 0.218535
1559.52, 0.218495
1559.52, 0.218456
1559.52, 0.218417
1559.52, 0.218377
1559.52, 0.218338
1559.52, 0.218299
1559.52, 0.21826
1559.52, 0.21822
1559.52, 0.218181
1559.52, 0.218142
1559.52, 0.218103
1559.51, 0.218064
1559.51, 0.218024
1559.51, 0.217985
1559.51, 0.217946
1559.51, 0.217907
1559.51, 0.217868
1559.51, 0.217829
1559.51, 0.21779
1559.51, 0.217751
1559.51, 0.217712
1559.51, 0.217673
1559.51, 0.217634
1559.51, 0.217595
1559.51, 0.217556
1559.51, 0.217517
1559.51, 0.217478
1559.51, 0.21744
1559.51, 0.217401
1559.51, 0.217362
1559.51, 0.217323
1559.51, 0.217284
1559.51, 0.217246
1559.51, 0.217207
1559.51, 0.217168
1559.51, 0.21713
1559.5, 0.217091
1559.5, 0.217052
1559.5, 0.217014
1559.5, 0.216975
1559.5, 0.216937
1559.5, 0.216898
1559.5, 0.216859
1559.5, 0.216821
1559.5, 0.216782
1559.5, 0.216744
1559.5, 0.216705
1559.5, 0.216667
1559.5, 0.216629
1559.5, 0.21659
1559.5, 0.216552
1559.5, 0.216513
1559.5, 0.216475
1559.5, 0.216437
1559.5, 0.216398
1559.5, 0.21636
1559.5, 0.216322
1559.5, 0.216284
1559.5, 0.216245
1559.5, 0.216207
1559.5, 0.216169
1559.49, 0.216131
1559.49, 0.216093
1559.49, 0.216055
1559.49, 0.216016
1559.49, 0.215978
1559.49, 0.21594
1559.49, 0.215902
1559.49, 0.215864
1559.49, 0.215826
1559.49, 0.215788
1559.49, 0.21575
1559.49, 0.215712
1559.49, 0.215674
1559.49, 0.215636
1559.49, 0.215599
1559.49, 0.215561
1559.49, 0.215523
1559.49, 0.215485
1559.49, 0.215447
1559.49, 0.215409
1559.49, 0.215372
1559.49, 0.215334
1559.49, 0.215296
1559.49, 0.215258
1559.48, 0.215221
1559.48, 0.215183
1559.48, 0.215145
1559.48, 0.215108
1559.48, 0.21507
1559.48, 0.215032
1559.48, 0.214995
1559.48, 0.214957
1559.48, 0.21492
1559.48, 0.214882
1559.48, 0.214845
1559.48, 0.214807
1559.48, 0.21477
1559.48, 0.214732
1559.48, 0.214695
1559.48, 0.214658
1559.48, 0.21462
1559.48, 0.214583
1559.48, 0.214545
1559.48, 0.214508
1559.48, 0.214471
1559.48, 0.214433
1559.48, 0.214396
1559.48, 0.214359
1559.48, 0.214322
1559.47, 0.214284
1559.47, 0.214247
1559.47, 0.21421
1559.47, 0.214173
1559.47, 0.214136
1559.47, 0.214099
1559.47, 0.214062
1559.47, 0.214024
1559.47, 0.213987
1559.47, 0.21395
1559.47, 0.213913
1559.47, 0.213876
1559.47, 0.213839
1559.47, 0.213802
1559.47, 0.213765
1559.47, 0.213728
1559.47, 0.213692
1559.47, 0.213655
1559.47, 0.213618
1559.47, 0.213581
1559.47, 0.213544
1559.47, 0.213507
1559.47, 0.21347
1559.47, 0.213434
1559.47, 0.213397
1559.46, 0.21336
1559.46, 0.213323
1559.46, 0.213287
1559.46, 0.21325
1559.46, 0.213213
1559.46, 0.213177
1559.46, 0.21314
1559.46, 0.213103
1559.46, 0.213067
1559.46, 0.21303
1559.46, 0.212994
1559.46, 0.212957
1559.46, 0.212921
1559.46, 0.212884
1559.46, 0.212848
1559.46, 0.212811
1559.46, 0.212775
1559.46, 0.212738
1559.46, 0.212702
1559.46, 0.212666
1559.46, 0.212629
1559.46, 0.212593
1559.46, 0.212556
1559.46, 0.21252
1559.45, 0.212484
1559.45, 0.212448
1559.45, 0.212411
1559.45, 0.212375
1559.45, 0.212339
1559.45, 0.212303
1559.45, 0.212266
1559.45, 0.21223
1559.45, 0.212194
1559.45, 0.212158
1559.45, 0.212122
1559.45, 0.212086
1559.45, 0.21205
1559.45, 0.212014
1559.45, 0.211978
1559.45, 0.211942
1559.45, 0.211906
1559.45, 0.21187
1559.45, 0.211834
1559.45, 0.211798
1559.45, 0.211762
1559.45, 0.211726
1559.45, 0.21169
1559.45, 0.211654
1559.45, 0.211618
1559.44, 0.211582
1559.44, 0.211547
1559.44, 0.211511
1559.44, 0.211475
1559.44, 0.211439
1559.44, 0.211403
1559.44, 0.211368
1559.44, 0.211332
1559.44, 0.211296
1559.44, 0.211261
1559.44, 0.211225
1559.44, 0.211189
1559.44, 0.211154
1559.44, 0.211118
1559.44, 0.211083
1559.44, 0.211047
1559.44, 0.211011
1559.44, 0.210976
1559.44, 0.21094
1559.44, 0.210905
1559.44, 0.210869
1559.44, 0.210834
1559.44, 0.210799
1559.44, 0.210763
1559.44, 0.210728
1559.43, 0.210692
1559.43, 0.210657
1559.43, 0.210622
1559.43, 0.210586
1559.43, 0.210551
1559.43, 0.210516
1559.43, 0.21048
1559.43, 0.210445
1559.43, 0.21041
1559.43, 0.210375
1559.43, 0.210339
1559.43, 0.210304
1559.43, 0.210269
1559.43, 0.210234
1559.43, 0.210199
1559.43, 0.210164
1559.43, 0.210129
1559.43, 0.210093
1559.43, 0.210058
1559.43, 0.210023
1559.43, 0.209988
1559.43, 0.209953
1559.43, 0.209918
1559.43, 0.209883
1559.42, 0.209848
1559.42, 0.209813
1559.42, 0.209779
1559.42, 0.209744
1559.42, 0.209709
1559.42, 0.209674
1559.42, 0.209639
1559.42, 0.209604
1559.42, 0.209569
1559.42, 0.209535
1559.42, 0.2095
1559.42, 0.209465
1559.42, 0.20943
1559.42, 0.209396
1559.42, 0.209361
1559.42, 0.209326
1559.42, 0.209291
1559.42, 0.209257
1559.42, 0.209222
1559.42, 0.209188
1559.42, 0.209153
1559.42, 0.209118
1559.42, 0.209084
1559.42, 0.209049
1559.42, 0.209015
1559.41, 0.20898
1559.41, 0.208946
1559.41, 0.208911
1559.41, 0.208877
1559.41, 0.208842
1559.41, 0.208808
1559.41, 0.208773
1559.41, 0.208739
1559.41, 0.208705
1559.41, 0.20867
1559.41, 0.208636
1559.41, 0.208602
1559.41, 0.208567
1559.41, 0.208533
1559.41, 0.208499
1559.41, 0.208464
1559.41, 0.20843
1559.41, 0.208396
1559.41, 0.208362
1559.41, 0.208328
1559.41, 0.208293
1559.41, 0.208259
1559.41, 0.208225
1559.41, 0.208191
1559.41, 0.208157
1559.4, 0.208123
1559.4, 0.208089
1559.4, 0.208055
1559.4, 0.208021
1559.4, 0.207987
1559.4, 0.207953
1559.4, 0.207919
1559.4, 0.207885
1559.4, 0.207851
1559.4, 0.207817
1559.4, 0.207783
1559.4, 0.207749
1559.4, 0.207715
1559.4, 0.207681
1559.4, 0.207647
1559.4, 0.207614
1559.4, 0.20758
1559.4, 0.207546
1559.4, 0.207512
1559.4, 0.207478
1559.4, 0.207445
1559.4, 0.207411
1559.4, 0.207377
1559.4, 0.207344
1559.4, 0.20731
1559.39, 0.207276
1559.39, 0.207243
1559.39, 0.207209
1559.39, 0.207175
1559.39, 0.207142
1559.39, 0.207108
1559.39, 0.207075
1559.39, 0.207041
1559.39, 0.207008
1559.39, 0.206974
1559.39, 0.206941
1559.39, 0.206907
1559.39, 0.206874
1559.39, 0.20684
1559.39, 0.206807
1559.39, 0.206773
1559.39, 0.20674
1559.39, 0.206707
1559.39, 0.206673
1559.39, 0.20664
1559.39, 0.206607
1559.39, 0.206573
1559.39, 0.20654
1559.39, 0.206507
1559.38, 0.206474
1559.38, 0.20644
1559.38, 0.206407
1559.38, 0.206374
1559.38, 0.206341
1559.38, 0.206308
1559.38, 0.206274
1559.38, 0.206241
1559.38, 0.206208
1559.38, 0.206175
1559.38, 0.206142
1559.38, 0.206109
1559.38, 0.206076
1559.38, 0.206043
1559.38, 0.20601
1559.38, 0.205977
1559.38, 0.205944
1559.38, 0.205911
1559.38, 0.205878
1559.38, 0.205845
1559.38, 0.205812
1559.38, 0.205779
1559.38, 0.205746
1559.38, 0.205713
1559.38, 0.20568
1559.37, 0.205648
1559.37, 0.205615
1559.37, 0.205582
1559.37, 0.205549
1559.37, 0.205516
1559.37, 0.205484
1559.37, 0.205451
1559.37, 0.205418
1559.37, 0.205386
1559.37, 0.205353
1559.37, 0.20532
1559.37, 0.205287
1559.37, 0.205255
1559.37, 0.205222
1559.37, 0.20519
1559.37, 0.205157
1559.37, 0.205124
1559.37, 0.205092
1559.37, 0.205059
1559.37, 0.205027
1559.37, 0.204994
1559.37, 0.204962
1559.37, 0.204929
1559.37, 0.204897
1559.37, 0.204864
1559.36, 0.204832
1559.36, 0.2048
1559.36, 0.204767
1559.36, 0.204735
1559.36, 0.204702
1559.36, 0.20467
1559.36, 0.204638
1559.36, 0.204605
1559.36, 0.204573
1559.36, 0.204541
1559.36, 0.204509
1559.36, 0.204476
1559.36, 0.204444
1559.36, 0.204412
1559.36, 0.20438
1559.36, 0.204348
1559.36, 0.204315
1559.36, 0.204283
1559.36, 0.204251
1559.36, 0.204219
1559.36, 0.204187
1559.36, 0.204155
1559.36, 0.204123
1559.36, 0.204091
1559.35, 0.204059
1559.35, 0.204027
1559.35, 0.203995
1559.35, 0.203963
1559.35, 0.203931
1559.35, 0.203899
1559.35, 0.203867
1559.35, 0.203835
1559.35, 0.203803
1559.35, 0.203771
1559.35, 0.203739
1559.35, 0.203707
1559.35, 0.203675
1559.35, 0.203643
1559.35, 0.203612
1559.35, 0.20358
1559.35, 0.203548
1559.35, 0.203516
1559.35, 0.203485
1559.35, 0.203453
1559.35, 0.203421
1559.35, 0.203389
1559.35, 0.203358
1559.35, 0.203326
1559.35, 0.203294
1559.34, 0.203263
1559.34, 0.203231
1559.34, 0.203199
1559.34, 0.203168
1559.34, 0.203136
1559.34, 0.203105
1559.34, 0.203073
1559.34, 0.203042
1559.34, 0.20301
1559.34, 0.202979
1559.34, 0.202947
1559.34, 0.202916
1559.34, 0.202884
1559.34, 0.202853
1559.34, 0.202821
1559.34, 0.20279
1559.34, 0.202759
1559.34, 0.202727
1559.34, 0.202696
1559.34, 0.202664
1559.34, 0.202633
1559.34, 0.202602
1559.34, 0.202571
1559.34, 0.202539
1559.34, 0.202508
1559.33, 0.202477
1559.33, 0.202446
1559.33, 0.202414
1559.33, 0.202383
1559.33, 0.202352
1559.33, 0.202321
1559.33, 0.20229
1559.33, 0.202258
1559.33, 0.202227
1559.33, 0.202196
1559.33, 0.202165
1559.33, 0.202134
1559.33, 0.202103
1559.33, 0.202072
1559.33, 0.202041
1559.33, 0.20201
1559.33, 0.201979
1559.33, 0.201948
1559.33, 0.201917
1559.33, 0.201886
1559.33, 0.201855
1559.33, 0.201824
1559.33, 0.201793
1559.33, 0.201762
1559.32, 0.201731
1559.32, 0.201701
1559.32, 0.20167
1559.32, 0.201639
1559.32, 0.201608
1559.32, 0.201577
1559.32, 0.201546
1559.32, 0.201516
1559.32, 0.201485
1559.32, 0.201454
1559.32, 0.201423
1559.32, 0.201393
1559.32, 0.201362
1559.32, 0.201331
1559.32, 0.201301
1559.32, 0.20127
1559.32, 0.201239
1559.32, 0.201209
1559.32, 0.201178
1559.32, 0.201148
1559.32, 0.201117
1559.32, 0.201086
1559.32, 0.201056
1559.32, 0.201025
1559.32, 0.200995
1559.31, 0.200964
1559.31, 0.200934
1559.31, 0.200903
1559.31, 0.200873
1559.31, 0.200843
1559.31, 0.200812
1559.31, 0.200782
1559.31, 0.200751
1559.31, 0.200721
1559.31, 0.200691
1559.31, 0.20066
1559.31, 0.20063
1559.31, 0.2006
1559.31, 0.200569
1559.31, 0.200539
1559.31, 0.200509
1559.31, 0.200479
1559.31, 0.200448
1559.31, 0.200418
1559.31, 0.200388
1559.31, 0.200358
1559.31, 0.200327
1559.31, 0.200297
1559.31, 0.200267
1559.31, 0.200237
1559.3, 0.200207
1559.3, 0.200177
1559.3, 0.200147
1559.3, 0.200117
1559.3, 0.200087
1559.3, 0.200057
1559.3, 0.200026
1559.3, 0.199996
1559.3, 0.199966
1559.3, 0.199936
1559.3, 0.199907
1559.3, 0.199877
1559.3, 0.199847
1559.3, 0.199817
1559.3, 0.199787
1559.3, 0.199757
1559.3, 0.199727
1559.3, 0.199697
1559.3, 0.199667
1559.3, 0.199637
1559.3, 0.199608
1559.3, 0.199578
1559.3, 0.199548
1559.3, 0.199518
1559.3, 0.199488
1559.29, 0.199459
1559.29, 0.199429
1559.29, 0.199399
1559.29, 0.19937
1559.29, 0.19934
1559.29, 0.19931
1559.29, 0.199281
1559.29, 0.199251
1559.29, 0.199221
1559.29, 0.199192
1559.29, 0.199162
1559.29, 0.199132
1559.29, 0.199103
1559.29, 0.199073
1559.29, 0.199044
1559.29, 0.199014
1559.29, 0.198985
1559.29, 0.198955
1559.29, 0.198926
1559.29, 0.198896
1559.29, 0.198867
1559.29, 0.198837
1559.29, 0.198808
1559.29, 0.198779
1559.28, 0.198749
1559.28, 0.19872
1559.28, 0.19869
1559.28, 0.198661
1559.28, 0.198632
1559.28, 0.198602
1559.28, 0.198573
1559.28, 0.198544
1559.28, 0.198515
1559.28, 0.198485
1559.28, 0.198456
1559.28, 0.198427
1559.28, 0.198398
1559.28, 0.198368
1559.28, 0.198339
1559.28, 0.19831
1559.28, 0.198281
1559.28, 0.198252
1559.28, 0.198223
1559.28, 0.198193
1559.28, 0.198164
1559.28, 0.198135
1559.28, 0.198106
1559.28, 0.198077
1559.28, 0.198048
1559.27, 0.198019
1559.27, 0.19799
1559.27, 0.197961
1559.27, 0.197932
1559.27, 0.197903
1559.27, 0.197874
1559.27, 0.197845
1559.27, 0.197816
1559.27, 0.197787
1559.27, 0.197758
1559.27, 0.197729
1559.27, 0.197701
1559.27, 0.197672
1559.27, 0.197643
1559.27, 0.197614
1559.27, 0.197585
1559.27, 0.197556
1559.27, 0.197528
1559.27, 0.197499
1559.27, 0.19747
1559.27, 0.197441
1559.27, 0.197413
1559.27, 0.197384
1559.27, 0.197355
1559.27, 0.197327
1559.26, 0.197298
1559.26, 0.197269
1559.26, 0.197241
1559.26, 0.197212
1559.26, 0.197183
1559.26, 0.197155
1559.26, 0.197126
1559.26, 0.197097
1559.26, 0.197069
1559.26, 0.19704
1559.26, 0.197012
1559.26, 0.196983
1559.26, 0.196955
1559.26, 0.196926
1559.26, 0.196898
1559.26, 0.196869
1559.26, 0.196841
1559.26, 0.196812
1559.26, 0.196784
1559.26, 0.196756
1559.26, 0.196727
1559.26, 0.196699
1559.26, 0.196671
1559.26, 0.196642
1559.25, 0.196614
1559.25, 0.196586
1559.25, 0.196557
1559.25, 0.196529
1559.25, 0.196501
1559.25, 0.196472
1559.25, 0.196444
1559.25, 0.196416
1559.25, 0.196388
1559.25, 0.196359
1559.25, 0.196331
1559.25, 0.196303
1559.25, 0.196275
1559.25, 0.196247
1559.25, 0.196219
1559.25, 0.19619
1559.25, 0.196162
1559.25, 0.196134
1559.25, 0.196106
1559.25, 0.196078
1559.25, 0.19605
1559.25, 0.196022
1559.25, 0.195994
1559.25, 0.195966
1559.25, 0.195938
1559.24, 0.19591
1559.24, 0.195882
1559.24, 0.195854
1559.24, 0.195826
1559.24, 0.195798
1559.24, 0.19577
1559.24, 0.195742
1559.24, 0.195714
1559.24, 0.195686
1559.24, 0.195659
1559.24, 0.195631
1559.24, 0.195603
1559.24, 0.195575
1559.24, 0.195547
1559.24, 0.195519
1559.24, 0.195492
1559.24, 0.195464
1559.24, 0.195436
1559.24, 0.195408
1559.24, 0.195381
1559.24, 0.195353
1559.24, 0.195325
1559.24, 0.195298
1559.24, 0.19527
1559.24, 0.195242
1559.23, 0.195215
1559.23, 0.195187
1559.23, 0.195159
1559.23, 0.195132
1559.23, 0.195104
1559.23, 0.195077
1559.23, 0.195049
1559.23, 0.195021
1559.23, 0.194994
1559.23, 0.194966
1559.23, 0.194939
1559.23, 0.194911
1559.23, 0.194884
1559.23, 0.194856
1559.23, 0.194829
1559.23, 0.194802
1559.23, 0.194774
1559.23, 0.194747
1559.23, 0.194719
1559.23, 0.194692
1559.23, 0.194665
1559.23, 0.194637
1559.23, 0.19461
1559.23, 0.194583
1559.22, 0.194555
1559.22, 0.194528
1559.22, 0.194501
1559.22, 0.194473
1559.22, 0.194446
1559.22, 0.194419
1559.22, 0.194392
1559.22, 0.194364
1559.22, 0.194337
1559.22, 0.19431
1559.22, 0.194283
1559.22, 0.194256
1559.22, 0.194228
1559.22, 0.194201
1559.22, 0.194174
1559.22, 0.194147
1559.22, 0.19412
1559.22, 0.194093
1559.22, 0.194066
1559.22, 0.194039
1559.22, 0.194012
1559.22, 0.193985
1559.22, 0.193958
1559.22, 0.193931
1559.22, 0.193904
1559.21, 0.193877
1559.21, 0.19385
1559.21, 0.193823
1559.21, 0.193796
1559.21, 0.193769
1559.21, 0.193742
1559.21, 0.193715
1559.21, 0.193688
1559.21, 0.193661
1559.21, 0.193634
1559.21, 0.193607
1559.21, 0.193581
1559.21, 0.193554
1559.21, 0.193527
1559.21, 0.1935
1559.21, 0.193473
1559.21, 0.193447
1559.21, 0.19342
1559.21, 0.193393
1559.21, 0.193366
1559.21, 0.19334
1559.21, 0.193313
1559.21, 0.193286
1559.21, 0.19326
1559.21, 0.193233
1559.2, 0.193206
1559.2, 0.19318
1559.2, 0.193153
1559.2, 0.193126
1559.2, 0.1931
1559.2, 0.193073
1559.2, 0.193047
1559.2, 0.19302
1559.2, 0.192993
1559.2, 0.192967
1559.2, 0.19294
1559.2, 0.192914
1559.2, 0.192887
1559.2, 0.192861
1559.2, 0.192834
1559.2, 0.192808
1559.2, 0.192781
1559.2, 0.192755
1559.2, 0.192729
1559.2, 0.192702
1559.2, 0.192676
1559.2, 0.192649
1559.2, 0.192623
1559.2, 0.192597
1559.2, 0.19257
1559.19, 0.192544
1559.19, 0.192518
1559.19, 0.192491
1559.19, 0.192465
1559.19, 0.192439
1559.19, 0.192413
1559.19, 0.192386
1559.19, 0.19236
1559.19, 0.192334
1559.19, 0.192308
1559.19, 0.192281
1559.19, 0.192255
1559.19, 0.192229
1559.19, 0.192203
1559.19, 0.192177
1559.19, 0.192151
1559.19, 0.192125
1559.19, 0.192098
1559.19, 0.192072
1559.19, 0.192046
1559.19, 0.19202
1559.19, 0.191994
1559.19, 0.191968
1559.19, 0.191942
1559.18, 0.191916
1559.18, 0.19189
1559.18, 0.191864
1559.18, 0.191838
1559.18, 0.191812
1559.18, 0.191786
1559.18, 0.19176
1559.18, 0.191734
1559.18, 0.191708
1559.18, 0.191682
1559.18, 0.191657
1559.18, 0.191631
1559.18, 0.191605
1559.18, 0.191579
1559.18, 0.191553
1559.18, 0.191527
1559.18, 0.191501
1559.18, 0.191476
1559.18, 0.19145
1559.18, 0.191424
1559.18, 0.191398
1559.18, 0.191373
1559.18, 0.191347
1559.18, 0.191321
1559.18, 0.191295
1559.17, 0.19127
1559.17, 0.191244
1559.17, 0.191218
1559.17, 0.191193
1559.17, 0.191167
1559.17, 0.191141
1559.17, 0.191116
1559.17, 0.19109
1559.17, 0.191064
1559.17, 0.191039
1559.17, 0.191013
1559.17, 0.190988
1559.17, 0.190962
1559.17, 0.190937
1559.17, 0.190911
1559.17, 0.190886
1559.17, 0.19086
1559.17, 0.190835
1559.17, 0.190809
1559.17, 0.190784
1559.17, 0.190758
1559.17, 0.190733
1559.17, 0.190707
1559.17, 0.190682
1559.17, 0.190657
1559.16, 0.190631
1559.16, 0.190606
1559.16, 0.19058
1559.16, 0.190555
1559.16, 0.19053
1559.16, 0.190504
1559.16, 0.190479
1559.16, 0.190454
1559.16, 0.190429
1559.16, 0.190403
1559.16, 0.190378
1559.16, 0.190353
1559.16, 0.190328
1559.16, 0.190302
1559.16, 0.190277
1559.16, 0.190252
1559.16, 0.190227
1559.16, 0.190202
1559.16, 0.190176
1559.16, 0.190151
1559.16, 0.190126
1559.16, 0.190101
1559.16, 0.190076
1559.16, 0.190051
1559.15, 0.190026
1559.15, 0.190001
1559.15, 0.189975
1559.15, 0.18995
1559.15, 0.189925
1559.15, 0.1899
1559.15, 0.189875
1559.15, 0.18985
1559.15, 0.189825
1559.15, 0.1898
1559.15, 0.189775
1559.15, 0.18975
1559.15, 0.189726
1559.15, 0.189701
1559.15, 0.189676
1559.15, 0.189651
1559.15, 0.189626
1559.15, 0.189601
1559.15, 0.189576
1559.15, 0.189551
1559.15, 0.189526
1559.15, 0.189502
1559.15, 0.189477
1559.15, 0.189452
1559.15, 0.189427
1559.14, 0.189402
1559.14, 0.189378
1559.14, 0.189353
1559.14, 0.189328
1559.14, 0.189303
1559.14, 0.189279
1559.14, 0.189254
1559.14, 0.189229
1559.14, 0.189205
1559.14, 0.18918
1559.14, 0.189155
1559.14, 0.189131
1559.14, 0.189106
1559.14, 0.189081
1559.14, 0.189057
1559.14, 0.189032
1559.14, 0.189008
1559.14, 0.188983
1559.14, 0.188958
1559.14, 0.188934
1559.14, 0.188909
1559.14, 0.188885
1559.14, 0.18886
1559.14, 0.188836
1559.14, 0.188811
1559.13, 0.188787
1559.13, 0.188762
1559.13, 0.188738
1559.13, 0.188713
1559.13, 0.188689
1559.13, 0.188665
1559.13, 0.18864
1559.13, 0.188616
1559.13, 0.188591
1559.13, 0.188567
1559.13, 0.188543
1559.13, 0.188518
1559.13, 0.188494
1559.13, 0.18847
1559.13, 0.188445
1559.13, 0.188421
1559.13, 0.188397
1559.13, 0.188372
1559.13, 0.188348
1559.13, 0.188324
1559.13, 0.1883
1559.13, 0.188275
1559.13, 0.188251
1559.13, 0.188227
1559.13, 0.188203
1559.12, 0.188179
1559.12, 0.188154
1559.12, 0.18813
1559.12, 0.188106
1559.12, 0.188082
1559.12, 0.188058
1559.12, 0.188034
1559.12, 0.18801
1559.12, 0.187986
1559.12, 0.187962
1559.12, 0.187937
1559.12, 0.187913
1559.12, 0.187889
1559.12, 0.187865
1559.12, 0.187841
1559.12, 0.187817
1559.12, 0.187793
1559.12, 0.187769
1559.12, 0.187745
1559.12, 0.187721
1559.12, 0.187698
1559.12, 0.187674
1559.12, 0.18765
1559.12, 0.187626
1559.11, 0.187602
1559.11, 0.187578
1559.11, 0.187554
1559.11, 0.18753
1559.11, 0.187506
1559.11, 0.187483
1559.11, 0.187459
1559.11, 0.187435
1559.11, 0.187411
1559.11, 0.187387
1559.11, 0.187364
1559.11, 0.18734
1559.11, 0.187316
1559.11, 0.187292
1559.11, 0.187269
1559.11, 0.187245
1559.11, 0.187221
1559.11, 0.187197
1559.11, 0.187174
1559.11, 0.18715
1559.11, 0.187126
1559.11, 0.187103
1559.11, 0.187079
1559.11, 0.187055
1559.11, 0.187032
1559.1, 0.187008
1559.1, 0.186985
1559.1, 0.186961
1559.1, 0.186938
1559.1, 0.186914
1559.1, 0.18689
1559.1, 0.186867
1559.1, 0.186843
1559.1, 0.18682
1559.1, 0.186796
1559.1, 0.186773
1559.1, 0.186749
1559.1, 0.186726
1559.1, 0.186702
1559.1, 0.186679
1559.1, 0.186656
1559.1, 0.186632
1559.1, 0.186609
1559.1, 0.186585
1559.1, 0.186562
1559.1, 0.186539
1559.1, 0.186515
1559.1, 0.186492
1559.1, 0.186469
1559.1, 0.186445
